DATA,numero_venda,valor,cliente,vendedor,codigo_forma_pagamento
2021-05-22 12:39:35,590710,200.00,0,58,1
2021-05-22 13:49:14,590718,479.00,103445,134,13
2021-05-22 14:05:28,590723,102.60,0,58,1
2021-05-22 14:12:44,590725,334.80,0,58,1
2021-05-22 14:18:43,590727,715.95,0,58,9
2021-05-22 14:37:30,590729,600.00,0,58,9
2021-05-22 14:40:12,590730,198.80,0,58,1
2021-05-22 14:42:02,590731,179.80,0,58,9
2021-05-22 14:43:49,590732,245.60,0,58,9
2021-05-22 15:00:25,590738,1263.50,110821,134,6
2021-05-22 15:15:00,590744,415.15,0,58,1
2021-05-22 15:13:31,590742,46.00,0,58,10
2021-05-22 15:48:41,590748,386.91,0,134,1
2021-05-22 15:58:53,590752,40.05,0,58,1
2021-05-24 09:25:28,590757,559.00,111722,58,7
2021-05-24 10:13:18,590763,1757.25,0,58,1
2021-05-24 10:17:54,590764,999.00,45675,136,13
2021-05-24 10:38:16,590768,246.30,0,58,10
2021-05-24 10:42:51,590770,124.08,0,58,10
2021-05-24 11:44:05,590776,999.00,104678,136,6
2021-05-24 12:03:34,590778,70.20,0,136,10
2021-05-24 12:11:16,590781,826.00,119221,136,13
2021-05-24 12:44:19,590785,528.00,13673,42,6
2021-05-24 13:57:28,590793,39.80,0,58,10
2021-05-24 14:17:45,590797,254.40,0,136,9
2021-05-24 14:42:43,590802,450.75,100079,58,9
2021-05-24 14:56:19,590806,108.00,39017,136,7
2021-05-24 15:05:45,590810,338.00,94964,136,13
2021-05-24 15:18:33,590813,464.70,49494,58,9
2021-05-24 15:23:08,590815,1000.00,14427,58,6
2021-05-24 16:04:51,590820,1435.00,101437,136,6
2021-05-24 16:21:27,590823,174.00,119936,136,8
2021-05-24 16:31:04,590829,230.00,119936,136,11
2021-05-24 16:46:47,590834,753.00,99013,136,11
2021-05-24 16:53:02,590836,54.00,0,58,9
2021-05-24 16:53:47,590837,71.40,0,58,9
2021-05-24 18:05:27,590844,329.40,0,58,1
2021-05-24 18:09:31,590846,70.70,0,58,1
2021-05-24 18:12:57,590848,299.05,0,136,9
2021-05-24 18:37:57,590850,256.50,58086,136,13
2021-05-24 18:48:18,590852,1147.50,58086,136,6
2021-05-25 08:20:04,590854,59.90,0,58,9
2021-05-25 08:13:18,590857,44.00,0,58,1
2021-05-25 08:51:23,590859,142.20,0,58,9
2021-05-25 08:56:22,590861,180.00,0,58,1
2021-05-25 12:03:07,590882,1477.00,51617,42,6
2021-05-25 12:35:58,590888,379.00,183143,136,7
2021-05-25 13:00:50,590890,148.50,15461,42,8
2021-05-25 12:41:25,590892,40.50,0,42,1
2021-05-25 13:45:08,590894,346.50,104934,134,11
2021-05-25 14:38:05,590899,490.00,0,136,10
2021-05-25 14:48:54,590901,123.00,55855,134,8
2021-05-25 15:23:22,590912,102.60,0,58,1
2021-05-25 15:06:33,590904,60.00,111052,136,9
2021-05-25 15:07:20,590905,135.00,111052,136,8
2021-05-25 16:06:43,590914,159.00,0,136,9
2021-05-25 16:35:23,590918,67.50,0,136,1
2021-05-25 16:36:39,590920,476.40,0,136,1
2021-05-25 16:34:15,590924,165.00,39773,136,6
2021-05-25 17:13:26,590930,83.70,0,136,9
2021-05-25 17:40:52,590937,700.00,65600,136,10
2021-05-25 18:22:32,590936,1794.50,49700,134,6
2021-05-26 08:24:25,590941,44.55,0,58,9
2021-05-26 08:39:30,590944,590.00,53235,134,13
2021-05-26 09:38:24,590945,37.80,0,58,1
2021-05-26 09:43:59,590947,320.40,0,58,10
2021-05-26 10:05:03,590953,930.00,57778,136,7
2021-05-26 10:29:39,590956,1075.20,32892,58,6
2021-05-26 10:48:04,590958,35.20,0,58,1
2021-05-26 10:48:49,590959,489.60,0,58,1
2021-05-26 11:24:00,590972,199.00,56630,58,6
2021-05-26 10:53:00,590965,634.00,98820,134,7
2021-05-26 11:55:48,590975,1425.00,67583,42,6
2021-05-26 12:22:06,590978,801.90,0,42,1
2021-05-26 12:22:40,590979,19.80,0,42,1
2021-05-26 11:58:31,590982,1280.00,113085,42,6
2021-05-26 13:50:23,590992,191.70,0,42,1
2021-05-26 15:07:02,591006,129.00,0,58,9
2021-05-26 14:17:03,590997,22.00,0,58,1
2021-05-26 15:02:44,591005,979.20,0,58,10
2021-05-26 15:52:48,591012,399.76,103830,58,9
2021-05-26 15:21:10,591015,1039.50,0,58,9
2021-05-26 16:31:43,591027,78.00,38759,136,7
2021-05-26 16:40:50,591023,147.00,47374,58,8
2021-05-26 17:06:32,591029,864.00,0,136,1
2021-05-26 18:12:41,591033,910.80,0,136,1
2021-05-27 08:26:23,591036,130.50,0,58,10
2021-05-27 08:45:09,591040,697.50,61555,58,9
2021-05-27 09:22:26,591042,217.60,0,58,9
2021-05-27 09:26:44,591045,670.00,97032,134,6
2021-05-27 09:46:49,591050,90.00,103704,58,6
2021-05-27 10:40:35,591061,621.00,66624,134,6
2021-05-27 11:10:22,591062,284.00,116248,42,8
2021-05-27 11:17:07,591065,479.00,116248,42,11
2021-05-27 11:23:39,591068,293.00,104695,134,13
2021-05-27 11:11:15,591070,889.20,0,42,1
2021-05-27 12:27:28,591073,43.80,0,134,1
2021-05-27 13:18:54,591078,44.00,0,58,1
2021-05-27 13:36:55,591082,84.10,0,58,1
2021-05-27 14:57:40,591087,222.10,0,58,1
2021-05-27 14:59:41,591088,180.00,0,58,1
2021-05-27 15:17:58,591094,1107.00,57778,58,7
2021-05-27 15:16:09,591091,276.00,103776,58,7
2021-05-27 16:53:14,591100,85.50,0,58,1
2021-05-27 17:21:06,591109,51.30,0,58,9
2021-05-27 17:26:26,591112,357.00,45080,134,8
2021-05-28 10:20:34,591126,89.50,5033,58,6
2021-05-28 09:38:27,591118,197.38,0,58,9
2021-05-28 09:58:44,591122,78.30,0,58,10
2021-05-28 12:58:47,591153,48.60,0,136,10
2021-05-28 10:54:24,591132,86.40,0,58,9
2021-05-28 11:01:55,591135,159.00,41077,134,6
2021-05-28 11:22:31,591139,625.43,0,136,1
2021-05-28 11:44:45,591143,949.00,100436,136,6
2021-05-28 11:46:41,591144,35.80,0,136,10
2021-05-28 11:47:11,591145,17.90,0,136,1
2021-05-28 13:07:46,591154,315.00,57502,42,13
2021-05-28 13:11:13,591155,105.30,0,136,1
2021-05-28 14:53:07,591170,131.40,0,136,9
2021-05-28 13:22:57,591161,15.90,0,134,1
2021-05-28 13:49:10,591165,98.50,0,136,9
2021-05-28 18:04:10,591214,32.10,0,136,1
2021-05-28 14:48:27,591184,2882.90,94772,136,6
2021-05-28 18:48:58,591217,168.90,0,136,10
2021-05-28 16:08:20,591191,10.80,0,136,1
2021-05-28 15:45:10,591187,777.00,106556,136,6
2021-05-28 15:58:16,591189,96.30,0,136,10
2021-05-28 15:20:52,591193,4190.00,101110,42,6
2021-05-28 17:01:47,591199,500.00,114051,134,7
2021-05-28 16:58:55,591201,1103.00,118740,134,13
2021-05-28 17:29:04,591206,903.00,116680,134,13
2021-05-28 17:35:18,591208,122.90,0,136,1
2021-05-28 17:36:41,591210,1845.60,0,136,1
2021-05-28 17:40:17,591211,258.30,0,136,1
2021-05-29 07:57:03,591229,446.00,58053,136,12
2021-05-29 07:58:49,591230,155.95,0,136,10
2021-05-29 09:44:53,591244,37.80,0,136,10
2021-05-29 09:29:30,591238,177.00,92708,136,12
2021-05-29 10:45:57,591270,134.03,0,136,10
2021-05-29 09:36:38,591240,54.00,0,136,9
2021-05-29 09:37:12,591242,119.85,0,136,10
2021-05-29 09:02:22,591248,436.00,43487,136,7
2021-05-29 09:52:37,591249,162.00,116680,134,11
2021-05-29 10:03:39,591252,666.90,0,136,10
2021-05-29 10:28:07,591263,119.60,0,136,9
2021-05-29 10:21:34,591258,589.00,15938,134,6
2021-05-29 09:33:25,591259,183.00,15461,136,12
2021-05-29 10:59:44,591274,99.00,0,134,10
2021-05-29 10:30:40,591267,140.40,0,136,10
2021-05-29 10:29:28,591265,15.90,0,136,1
2021-05-29 10:14:53,591276,50.55,0,134,1
2021-05-29 11:06:08,591279,794.00,103167,136,6
2021-05-29 11:24:45,591284,43.20,0,134,1
2021-05-29 11:21:34,591282,1232.70,0,134,9
2021-05-29 11:27:16,591287,2278.59,0,134,10
2021-05-29 11:41:56,591290,261.70,0,134,9
2021-05-29 10:55:46,591292,217.00,119216,134,6
2021-05-29 11:46:31,591293,486.20,0,134,9
2021-05-29 11:56:14,591296,1800.01,0,134,9
2021-05-29 12:17:57,591298,327.00,15497,134,11
2021-05-29 12:39:41,591300,179.00,117355,104,11
2021-05-29 12:54:24,591306,545.00,96598,104,12
2021-05-29 12:48:42,591303,598.00,67583,104,6
2021-05-29 12:13:38,591308,337.00,35544,136,6
2021-05-29 14:50:20,591328,313.20,0,136,10
2021-05-29 12:39:43,591313,308.70,0,136,9
2021-05-29 12:41:23,591315,760.30,0,136,9
2021-05-29 13:34:51,591316,3666.99,53950,134,1
2021-05-29 13:39:48,591318,739.00,96598,136,12
2021-05-29 13:21:43,591322,509.00,90829,136,12
2021-05-31 11:15:23,591400,507.00,107488,42,13
2021-05-29 14:22:42,591333,1184.90,98853,136,9
2021-05-29 15:48:08,591347,43.20,0,134,1
2021-05-29 15:16:21,591334,29.75,0,134,1
2021-05-29 15:19:39,591336,109.90,37449,136,7
2021-05-29 15:21:56,591340,199.00,0,136,10
2021-05-29 14:36:25,591341,396.90,8768,134,13
2021-05-29 14:41:07,591344,676.35,8768,134,13
2021-05-29 15:01:33,591350,2948.20,0,136,9
2021-05-29 15:51:51,591351,39.60,0,136,10
2021-05-29 16:03:45,591353,640.50,0,136,10
2021-05-31 09:26:46,591363,84.00,32233,136,7
2021-05-31 10:29:28,591378,20.64,0,136,1
2021-05-31 09:39:14,591366,563.00,38754,136,11
2021-05-31 09:43:52,591368,680.00,110331,136,13
2021-05-31 10:04:22,591371,178.20,0,136,1
2021-05-31 10:09:55,591376,889.20,0,136,1
2021-05-31 10:31:41,591379,894.00,42400,136,6
2021-05-31 10:36:08,591381,471.00,116590,136,6
2021-05-31 10:37:07,591382,504.00,18321,136,6
2021-05-31 10:39:25,591383,48.60,0,136,1
2021-05-31 10:59:22,591396,159.00,99999,136,7
2021-05-31 11:01:51,591397,47.70,0,136,10
2021-05-31 11:24:18,591402,469.80,55013,136,13
2021-05-31 14:55:40,591440,420.00,0,136,1
2021-05-31 12:06:34,591411,330.00,0,136,1
2021-05-31 12:10:08,591413,800.00,110347,136,6
2021-05-31 12:39:01,591421,241.50,0,136,9
2021-05-31 12:49:06,591423,2832.08,0,136,1
2021-05-31 13:32:50,591427,424.40,0,136,1
2021-05-31 13:17:07,591425,31.80,0,136,9
2021-05-31 14:53:04,591438,48.60,0,136,9
2021-05-31 13:38:33,591432,179.82,0,136,1
2021-05-31 13:39:38,591433,185.70,0,136,1
2021-05-31 15:00:45,591441,1099.80,103606,136,6
2021-05-31 15:01:03,591442,141.55,0,136,1
2021-05-31 15:02:12,591443,977.00,112716,136,13
2021-05-31 15:20:11,591448,37.80,0,136,1
2021-05-31 15:23:56,591450,42.20,0,136,10
2021-05-31 15:46:41,591452,124.20,0,136,1
2021-05-31 15:48:50,591454,353.70,0,136,1
2021-05-31 15:52:33,591456,945.45,0,136,1
2021-05-31 16:18:20,591461,288.90,0,136,9
2021-05-31 16:57:18,591464,86.40,0,136,9
2021-05-31 17:09:11,591466,1300.00,0,42,1
2021-05-31 17:53:21,591474,249.60,0,136,1
2021-05-31 17:57:24,591476,395.00,12296,42,13
2021-06-01 08:35:54,591486,76.80,0,58,10
2021-11-27 16:55:20,607858,88.50,0,136,1
2021-06-01 09:07:21,591489,111.00,61249,58,6
2021-06-01 09:33:52,591491,57.00,0,134,1
2021-06-01 10:14:52,591499,897.00,0,134,9
2021-06-01 12:11:47,591517,540.00,47520,136,13
2021-06-01 10:58:50,591511,169.00,0,58,9
2021-06-01 11:44:26,591515,2433.00,0,136,9
2021-06-01 12:44:08,591521,97.95,0,58,9
2021-06-01 13:56:47,591524,37.90,0,58,10
2021-06-01 14:20:39,591532,510.00,98782,58,6
2021-06-01 14:25:21,591534,669.00,0,58,1
2021-06-01 15:17:10,591536,487.00,0,58,10
2021-06-01 15:26:39,591540,257.00,42745,136,8
2021-06-01 16:16:04,591555,144.50,0,58,10
2021-06-01 15:36:28,591545,523.00,107978,58,6
2021-06-01 15:45:15,591548,129.00,0,58,1
2021-06-01 16:07:02,591551,918.00,43469,58,9
2021-06-01 16:18:47,591559,82.65,0,58,10
2021-06-01 16:16:36,591556,72.20,0,58,1
2021-06-01 16:24:11,591561,43.80,0,58,1
2021-06-01 16:31:26,591563,309.00,0,58,9
2021-06-01 17:10:26,591567,426.00,113940,136,13
2021-06-01 17:55:10,591574,660.60,0,136,1
2021-06-01 17:57:35,591575,2491.50,0,136,9
2021-06-02 08:08:28,591581,232.00,107238,134,12
2021-06-02 10:47:02,591598,11.40,0,58,1
2021-06-02 08:58:18,591584,434.00,93842,134,13
2021-06-02 09:51:49,591589,354.00,0,58,9
2021-06-02 10:21:37,591595,853.00,67156,42,13
2021-06-02 10:49:58,591600,446.00,113993,42,11
2021-06-02 11:00:22,591602,3420.80,101573,42,6
2021-06-02 11:15:05,591604,149.10,35247,42,10
2021-06-02 11:37:34,591606,177.00,0,42,9
2021-06-02 12:07:22,591610,5232.72,92768,42,13
2021-06-02 12:19:50,591611,1294.00,93091,42,8
2021-06-02 12:35:36,591613,540.00,92768,42,13
2021-06-02 13:14:14,591618,73.80,0,42,1
2021-06-02 13:23:21,591622,441.00,0,42,1
2021-06-02 13:51:16,591626,3148.00,116564,42,6
2021-06-02 14:55:33,591630,84.00,2662,58,6
2021-06-02 15:42:37,591633,3142.50,0,157,1
2021-06-02 15:50:09,591634,559.00,62076,58,6
2021-06-02 16:28:41,591636,39.90,0,58,9
2021-06-02 16:34:15,591638,488.42,0,134,10
2021-06-02 17:22:16,591643,597.20,0,58,1
2021-06-02 17:30:12,591646,32.40,0,134,10
2021-06-02 18:00:53,591649,2484.00,114153,42,6
2021-06-02 18:05:35,591650,163.40,0,134,10
2021-06-04 08:49:55,591659,100.00,0,136,1
2021-06-04 09:38:41,591663,13.69,0,136,10
2021-06-04 09:56:39,591666,734.01,0,136,10
2021-06-04 10:04:20,591670,37.05,0,136,9
2021-06-04 10:09:46,591673,81.10,0,136,1
2021-06-04 10:17:17,591676,16.80,0,134,1
2021-06-04 10:20:12,591678,273.00,54096,136,13
2021-06-04 10:32:56,591683,276.00,18321,42,13
2021-06-04 10:33:29,591684,726.00,52059,136,13
2021-06-04 10:36:32,591688,371.00,0,136,1
2021-06-04 10:40:27,591689,500.01,0,136,1
2021-06-04 11:19:54,591695,4539.42,35247,42,6
2021-06-04 11:50:31,591702,148.20,0,42,1
2021-06-04 12:02:49,591705,1806.60,110495,136,1
2021-06-04 12:14:25,591711,263.45,0,136,1
2021-06-04 12:12:05,591708,126.40,0,136,1
2021-06-04 12:21:42,591723,1720.65,110495,136,1
2021-06-04 13:44:06,591732,583.20,0,42,1
2021-06-04 13:53:08,591733,93.50,51640,42,8
2021-06-04 14:22:43,591736,1016.50,105042,134,6
2021-06-04 15:00:16,591742,174.30,0,136,9
2021-06-04 15:00:46,591743,196.65,111819,136,10
2021-06-04 15:07:52,591747,9.98,0,136,9
2021-06-04 15:09:08,591749,1985.00,63658,134,6
2021-06-04 15:18:28,591750,240.60,0,157,1
2021-06-04 15:23:27,591753,300.00,0,136,9
2021-06-04 15:29:50,591755,209.00,63658,134,6
2021-06-04 15:38:31,591757,510.50,52385,136,13
2021-06-04 16:31:56,591765,767.80,0,136,1
2021-06-04 16:52:08,591767,20.90,0,42,1
2021-06-04 17:20:47,591771,237.00,46010,136,11
2021-06-04 17:22:19,591773,168.10,0,136,1
2021-06-04 17:23:48,591775,79.60,0,136,1
2021-06-04 17:26:47,591777,159.60,0,136,9
2021-06-04 18:10:28,591779,277.60,103428,136,12
2021-06-04 18:20:07,591780,17.80,0,136,1
2021-06-05 08:21:29,591783,351.00,102034,58,6
2021-06-05 08:57:48,591788,153.00,0,58,9
2021-06-05 08:59:22,591791,88.50,0,58,9
2021-06-05 09:10:32,591793,116.00,0,58,1
2021-06-05 09:51:29,591796,152.00,0,58,9
2021-06-05 09:54:23,591797,84.80,0,58,10
2021-06-05 09:57:38,591801,242.00,0,58,9
2021-06-05 10:53:09,591808,550.00,59924,58,6
2021-06-05 10:17:32,591804,405.60,0,58,1
2021-06-05 10:31:06,591806,246.00,59924,58,6
2021-06-05 11:52:20,591830,13.90,0,58,10
2021-06-05 11:11:52,591813,405.00,43999,136,13
2021-06-05 11:13:34,591814,172.42,0,58,9
2021-06-05 11:15:14,591817,96.90,0,58,9
2021-06-05 11:28:54,591821,569.00,53887,136,12
2021-06-05 11:31:07,591825,223.00,0,58,9
2021-06-05 11:32:46,591827,36.00,63714,58,6
2021-06-05 11:58:51,591832,720.00,0,58,9
2021-06-05 12:00:40,591836,459.50,0,58,9
2021-06-05 12:00:57,591835,918.00,99004,42,6
2021-06-05 12:09:23,591837,229.90,0,58,1
2021-06-05 12:22:33,591847,964.00,101133,136,13
2021-06-05 12:47:37,591852,37.50,0,58,1
2021-06-05 13:06:11,591859,3053.00,96824,42,13
2021-06-05 13:31:09,591862,48.90,0,136,1
2021-06-05 13:37:58,591865,391.50,92861,42,8
2021-06-05 13:50:59,591867,250.80,0,136,1
2021-06-05 14:46:50,591870,749.00,38754,42,13
2021-06-07 09:02:21,591880,285.00,0,58,1
2021-06-05 15:04:09,591873,384.00,105869,136,13
2021-06-07 09:40:38,591884,220.40,0,58,1
2021-06-07 10:40:50,591894,1293.00,9191,134,8
2021-06-07 09:49:35,591887,9.40,0,58,1
2021-06-07 10:03:13,591889,199.50,0,58,9
2021-06-07 12:06:36,591905,37.90,0,136,1
2021-06-07 11:53:13,591900,396.15,0,136,10
2021-06-07 13:22:50,591912,62.40,0,42,9
2021-06-07 11:57:12,591903,129.60,0,136,10
2021-06-07 13:44:03,591914,11.40,0,42,1
2021-06-07 15:06:43,591920,471.00,0,42,10
2021-06-07 17:33:34,591958,408.00,0,42,1
2021-06-07 15:16:52,591924,1317.00,114325,134,6
2021-06-07 15:21:56,591926,271.20,106794,42,10
2021-06-07 15:22:34,591927,582.25,0,42,9
2021-06-07 15:46:17,591932,3691.20,101573,42,6
2021-06-07 16:18:01,591939,19.90,0,42,1
2021-06-07 16:35:20,591941,201.00,0,58,1
2022-04-18 13:54:42,622004,45.80,0,58,10
2021-06-07 16:59:45,591950,54.00,0,58,1
2021-06-07 17:12:36,591952,228.72,0,58,1
2021-06-07 17:19:18,591954,54.00,0,58,1
2021-06-08 08:23:29,591967,339.00,113311,42,13
2021-08-09 17:00:43,597032,157.00,0,136,10
2021-06-08 09:46:58,591977,495.00,182983,136,12
2021-06-08 09:48:25,591979,51.30,0,58,10
2021-06-08 09:58:21,591984,920.50,57624,136,13
2021-06-08 10:02:05,591986,4662.50,0,157,1
2021-06-08 10:05:38,591987,111.00,1266,136,8
2021-06-08 10:23:06,591989,660.00,0,58,10
2021-06-08 10:29:33,591990,187.20,0,136,1
2021-06-08 10:42:49,591994,102.60,0,42,1
2021-06-08 10:49:41,591996,56.70,0,42,1
2021-06-08 11:11:28,592000,671.00,0,136,1
2021-06-08 16:11:11,592036,249.30,0,42,1
2021-06-08 11:40:18,592007,40.00,0,136,1
2021-06-08 12:08:40,592013,550.00,0,136,1
2021-06-08 14:12:36,592023,117.00,95701,42,8
2021-06-08 13:18:40,592019,125.40,0,42,1
2021-06-08 14:19:14,592026,787.50,0,42,1
2021-06-08 14:48:03,592028,19.37,0,42,1
2021-06-08 14:53:03,592031,90.00,0,42,1
2021-06-08 15:44:05,592033,1495.90,0,42,1
2021-06-08 16:19:39,592038,969.00,52688,134,13
2021-06-08 16:44:19,592040,500.50,108877,42,12
2021-06-08 16:43:33,592041,42.75,0,42,1
2021-06-08 17:08:36,592050,1056.00,115019,134,13
2021-06-08 17:30:24,592052,860.00,18573,42,13
2021-06-08 17:33:02,592054,239.65,0,42,10
2021-06-08 18:09:21,592058,71.25,0,42,9
2021-06-08 18:29:55,592060,37.05,0,42,1
2021-06-08 18:54:34,592062,675.70,0,136,9
2021-06-09 09:31:46,592068,261.25,0,42,1
2021-06-08 19:04:39,592065,267.00,0,136,1
2021-06-09 13:19:45,592095,225.10,57389,136,11
2021-06-09 11:25:36,592087,1346.85,111579,42,12
2021-06-09 10:37:16,592079,20.70,0,42,10
2021-06-09 11:23:45,592084,199.00,0,42,1
2021-06-09 16:37:37,592103,651.00,100407,136,11
2021-06-09 16:45:59,592105,403.00,102885,134,13
2021-06-09 17:36:57,592107,115.01,0,136,1
2021-06-09 17:41:36,592108,108.00,0,136,1
2021-06-09 18:15:58,592111,64.05,0,136,1
2021-06-09 18:30:13,592113,19.80,0,136,1
2021-06-10 08:02:18,592115,819.00,106141,134,13
2021-06-10 08:22:35,592117,648.00,117567,42,13
2021-06-10 09:30:05,592120,608.00,34532,42,11
2021-06-10 09:41:47,592122,1000.06,0,42,1
2021-06-10 10:06:28,592124,258.00,66493,42,7
2021-06-10 10:32:21,592131,110.25,4474,136,1
2021-06-10 10:15:16,592128,284.40,52608,42,13
2021-06-10 10:57:14,592134,303.00,61208,42,12
2021-06-10 11:44:33,592138,206.50,0,42,1
2021-06-11 08:04:43,592193,448.00,117006,136,13
2021-06-10 12:01:13,592143,27.07,0,42,1
2021-06-10 12:58:26,592147,846.50,101469,134,11
2021-06-10 13:32:18,592150,297.00,105135,136,8
2021-06-10 14:14:29,592152,1212.10,0,136,9
2021-06-10 15:25:35,592163,238.50,40057,134,12
2021-06-10 16:03:41,592166,67.20,0,136,10
2021-06-10 16:18:43,592171,112.80,0,136,1
2021-06-10 16:19:33,592172,726.00,64255,134,13
2021-06-10 17:17:06,592177,156.00,115535,134,8
2021-06-10 18:04:45,592180,115.50,0,136,9
2021-06-10 18:13:13,592184,189.70,0,136,1
2021-06-10 18:16:41,592187,510.60,0,136,9
2021-06-10 18:21:31,592189,570.00,0,136,1
2021-06-11 09:37:15,592201,274.55,0,42,1
2021-06-11 09:38:09,592202,248.00,67736,42,12
2021-06-11 09:41:23,592205,25.65,0,42,1
2021-06-11 09:53:32,592209,1049.00,35959,42,13
2021-06-11 10:06:47,592212,101.65,0,136,9
2021-06-11 10:36:06,592214,34.20,0,42,1
2021-06-11 10:57:15,592218,245.50,113076,136,11
2021-06-11 11:19:46,592220,1180.90,92569,134,6
2021-06-11 11:40:27,592222,92.50,0,42,1
2021-06-11 13:07:31,592237,37.06,57261,136,9
2021-06-11 13:21:02,592240,255.00,0,136,9
2021-06-11 14:54:14,592246,294.00,43449,134,12
2021-06-11 15:02:17,592254,36.27,0,136,10
2021-06-11 15:32:53,592265,308.70,0,134,1
2021-06-11 15:23:40,592263,382.00,119269,134,8
2021-06-11 15:48:24,592267,1324.22,64255,134,6
2021-06-11 16:05:00,592272,1877.79,0,136,1
2021-06-11 16:06:27,592273,84.00,93954,134,7
2021-06-11 17:01:53,592288,1129.00,44563,136,6
2021-06-11 16:46:32,592284,460.00,0,136,10
2021-06-11 17:09:04,592290,75.05,0,136,9
2021-06-11 17:14:27,592292,882.00,117145,134,6
2021-06-11 17:19:11,592295,666.40,54881,134,13
2021-06-11 17:43:34,592298,50.80,0,136,1
2021-06-12 08:49:17,592300,88.35,0,42,9
2021-06-12 08:49:45,592301,74.10,0,42,9
2021-06-12 08:54:27,592303,256.50,0,42,10
2021-06-12 09:32:44,592310,1265.60,0,42,1
2021-06-12 10:20:06,592314,131.10,0,42,1
2021-06-12 10:24:30,592316,296.40,0,42,9
2021-06-12 10:41:13,592319,291.00,50244,134,13
2021-06-12 10:57:13,592323,2232.50,57065,136,6
2021-06-12 12:06:06,592334,503.20,0,42,1
2021-06-12 12:21:39,592337,181.40,113890,134,11
2021-06-12 12:30:04,592339,4699.99,0,136,1
2021-06-12 12:33:33,592340,3000.00,0,136,10
2021-06-12 12:52:31,592347,1003.80,0,42,1
2021-06-12 12:49:38,592344,48.00,0,136,9
2021-06-12 12:50:49,592346,1444.85,55107,42,13
2021-06-12 13:49:17,592359,391.20,4044,136,13
2021-06-12 14:07:06,592363,600.00,61740,136,1
2021-06-12 14:15:16,592365,135.00,0,136,9
2021-06-12 14:21:45,592368,440.00,0,134,9
2021-06-12 15:08:12,592370,92.91,0,134,10
2021-06-12 15:09:41,592372,395.40,0,134,10
2021-06-12 15:18:08,592374,475.82,0,134,9
2021-06-12 15:26:46,592375,29.94,0,134,1
2021-06-12 15:34:05,592383,34.20,0,134,9
2021-06-12 15:30:07,592378,96.90,0,134,9
2021-06-12 15:37:24,592386,109.25,0,134,1
2021-06-12 15:47:19,592388,569.00,108830,134,9
2021-06-12 15:56:20,592389,112.80,0,134,1
2021-06-12 16:00:21,592390,351.10,0,134,9
2021-06-12 16:04:05,592391,419.90,0,134,10
2021-06-14 10:34:30,592395,2500.00,0,42,1
2021-06-14 11:04:32,592397,87.00,0,157,1
2021-06-14 12:20:52,592408,314.90,0,42,9
2021-06-14 12:21:32,592409,419.50,106984,134,13
2021-06-14 12:47:37,592413,690.00,58877,134,13
2021-06-14 13:40:15,592416,37.90,0,136,1
2021-06-14 13:42:00,592418,37.90,0,136,1
2021-06-14 14:02:42,592420,184.00,114563,134,7
2021-06-14 14:26:19,592423,213.00,43708,136,7
2021-06-14 15:16:32,592426,66.00,58861,136,7
2021-06-14 16:01:49,592428,145.35,0,136,1
2021-06-14 16:50:41,592430,267.00,110314,134,11
2021-06-14 17:58:53,592433,96.00,0,136,1
2021-06-14 18:07:08,592436,79.80,0,136,1
2021-06-15 08:57:36,592444,342.00,24482,136,13
2021-06-15 09:50:40,592447,150.25,0,42,1
2021-06-15 10:03:55,592451,299.40,0,58,1
2021-06-15 11:09:00,592457,193.05,0,42,1
2021-06-15 12:33:29,592462,589.75,0,134,1
2021-06-15 13:37:21,592466,120.00,0,134,10
2021-06-15 13:47:42,592468,196.65,0,134,1
2021-06-15 15:51:42,592473,659.00,40057,136,13
2021-06-15 15:59:21,592475,81.90,68041,136,1
2021-06-15 16:04:05,592477,258.40,0,136,10
2021-06-15 16:19:16,592483,714.00,0,134,1
2021-06-15 16:48:42,592486,1278.00,90713,136,9
2021-06-15 17:05:53,592488,519.00,97936,136,8
2021-06-15 17:30:01,592495,1776.00,114235,134,7
2021-06-15 17:33:04,592496,31.50,0,136,1
2021-06-15 17:34:53,592498,15.67,0,136,1
2021-06-15 18:11:40,592506,149.15,0,136,10
2021-06-15 18:20:57,592509,1332.30,0,136,9
2021-06-15 18:20:53,592510,367.50,0,136,9
2021-06-15 18:22:21,592512,130.00,0,134,1
2021-06-16 09:23:45,592520,300.00,0,136,1
2021-06-16 10:26:50,592524,209.00,0,42,1
2021-06-16 10:30:32,592526,283.00,103132,136,12
2021-06-16 11:34:05,592532,524.20,51320,136,13
2021-06-16 11:47:48,592533,39.90,0,42,1
2021-06-16 11:59:43,592535,159.20,0,42,9
2021-06-16 15:37:37,592566,188.02,0,136,10
2021-06-16 14:42:28,592549,463.73,102623,42,12
2021-06-16 14:51:04,592552,78.00,95095,42,1
2021-06-16 14:51:51,592553,1136.00,0,42,1
2021-06-16 15:47:42,592568,460.50,0,136,9
2021-06-16 16:04:43,592573,121.50,62096,136,8
2021-06-16 16:09:02,592576,474.50,0,136,9
2021-06-16 16:17:27,592578,47.92,0,136,1
2021-06-16 16:46:11,592580,1022.10,0,136,1
2021-06-16 17:04:51,592584,119.40,0,136,10
2021-06-16 17:10:04,592586,69.00,34958,136,6
2021-06-16 17:17:15,592589,237.00,0,136,9
2021-06-16 17:19:12,592590,35.91,0,136,1
2021-06-16 17:35:07,592598,942.00,0,157,1
